id,ambient_humidity,baking_duration,cooling_period,cream_fat_content,egg_temperature,egg_yolk_count,final_temperature,lemon_zest_ph,notes_baker,origin,oven_temperature,pastry_type,preheating_time,salt_ratio,sugar_content,vanilla_extract,quality_class
3262,49.0,16.0,26.0,103.2,90.0,12.0,226.0,3.5,,Lisboa,213.0,Pastel de Nata,178.0,30.61,49.1,7.0,OK
3263,46.0,20.0,48.0,99.0,38.0,11.0,194.0,3.2,,Lisboa,213.0,N/A,259.0,59.17,35.5,3.6,OK
3264,42.0,19.0,33.0,98.5,116.0,11.0,261.0,3.0,,Lisboa,265.0,Pastel Nata,203.0,54.01,50.9,5.2,OK
3265,78.0,59.0,16.0,96.5,32.0,10.0,87.0,3.2,,Porto,98.0,N/A,232.0,100.13,21.5,4.9,KO
3266,54.0,24.0,30.0,96.2,77.0,13.0,273.0,3.2,,Lisboa,262.0,Pastel de Nata,187.0,,21.2,4.6,OK
3267,48.0,26.0,11.0,100.7,81.0,9.0,279.0,3.2,,Lisboa,300.0,Pastel Nata,191.0,32.67,113.8,3.3,KO
3268,58.0,19.0,33.0,98.4,79.0,11.0,198.0,3.0,,Lisboa,229.0,Pastel de nata,199.0,41.66,14.8,4.7,OK
3269,74.0,33.0,50.0,97.3,16.0,10.0,57.0,3.1,,Porto,59.0,Pastel de Nata,378.0,78.56,13.8,6.6,KO
3270,74.0,27.0,21.0,99.8,91.0,10.0,154.0,3.4,,Porto,152.0,Pastel de nata,219.0,70.42,25.2,5.1,OK
3271,62.0,24.0,29.0,100.2,147.0,9.0,291.0,3.1,,Lisboa,291.0,Pastel de Nata,209.0,47.38,130.6,5.0,OK
3272,59.0,25.0,25.0,100.9,73.0,10.0,228.0,3.3,,Lisboa,226.0,Pastel de nata,206.0,37.2,106.3,3.4,OK
3273,45.0,41.0,1.0,100.1,26.0,11.0,73.0,3.7,,Porto,86.0,N/A,208.0,80.02,19.2,7.3,KO
3274,56.0,19.0,28.0,97.2,76.0,9.0,274.0,3.0,,,279.0,N/A,214.0,50.02,175.8,4.4,OK
3275,69.0,21.0,36.0,98.1,157.0,10.0,304.0,3.2,,Lisboa,317.0,Pastel de nata,209.0,52.14,129.7,5.0,KO
3276,59.0,19.0,37.0,97.2,98.0,13.0,233.0,3.2,,Lisboa,218.0,N/A,224.0,28.8,81.6,4.0,OK
3277,56.0,23.0,27.0,98.5,115.0,9.0,369.0,3.1,,,363.0,N/A,219.0,48.8,72.7,3.7,KO
3278,54.0,16.0,43.0,96.9,110.0,11.0,273.0,3.2,,Lisboa,251.0,,201.0,43.12,11.2,7.4,OK
3279,52.0,25.0,36.0,99.4,68.0,10.0,239.0,3.1,,Lisboa,235.0,Pastel Nata,224.0,51.49,156.5,5.4,KO
3280,73.0,25.0,34.0,97.4,75.0,12.0,278.0,3.2,,Lisboa,267.0,Pastel de Nata,277.0,32.49,45.4,4.5,OK
3281,78.0,22.0,36.0,98.1,137.0,10.0,298.0,3.1,,Lisboa,306.0,N/A,207.0,40.11,113.0,5.2,OK
3282,58.0,41.0,16.0,98.7,22.0,10.0,75.0,3.4,,Porto,77.0,Pastel de Nata,207.0,247.79,24.3,5.5,OK
3283,68.0,19.0,31.0,99.6,105.0,10.0,283.0,3.3,,Lisboa,274.0,Pastel de nata,244.0,54.03,16.1,7.3,OK
3284,72.0,40.0,13.0,92.8,16.0,11.0,48.0,3.4,,Porto,73.0,Pastel de nata,226.0,87.92,24.5,6.0,OK
3285,54.0,52.0,25.0,99.8,36.0,10.0,100.0,3.3,,Porto,93.0,Pastel de nata,284.0,78.47,18.8,6.2,KO
3286,71.0,22.0,30.0,96.1,104.0,10.0,338.0,3.2,,Lisboa,337.0,Pastel de Nata,218.0,57.6,84.2,3.9,OK
3287,73.0,25.0,29.0,98.3,58.0,8.0,229.0,3.1,,Lisboa,222.0,Pastel De Nata,192.0,39.36,29.4,4.3,KO
3288,60.0,24.0,30.0,98.1,68.0,11.0,292.0,3.5,,Lisboa,294.0,N/A,234.0,39.95,69.3,6.1,OK
3289,79.0,23.0,38.0,101.2,70.0,10.0,235.0,3.2,,Lisboa,233.0,Pastel De Nata,250.0,50.11,101.3,4.9,OK
3290,54.0,37.0,4.0,95.6,20.0,11.0,65.0,3.7,,Porto,71.0,,166.0,49.34,17.4,5.9,KO
3291,65.0,26.0,35.0,96.5,16.0,12.0,121.0,3.0,,Lisboa,120.0,Pastel de Nata,243.0,28.76,118.3,3.5,OK
3292,61.0,20.0,32.0,94.3,89.0,11.0,249.0,3.0,,Lisboa,231.0,Pastel Nata,203.0,46.85,28.7,6.5,OK
3293,41.0,20.0,27.0,96.1,130.0,11.0,281.0,3.3,,Lisboa,260.0,Pastel de nata,186.0,45.36,127.5,3.3,OK
3294,50.0,21.0,28.0,99.6,118.0,12.0,248.0,3.0,,Lisboa,243.0,N/A,258.0,27.99,184.0,3.5,KO
3295,55.0,22.0,34.0,99.8,26.0,11.0,85.0,3.2,,Porto,82.0,,260.0,61.7,50.5,9.9,OK
3296,51.0,21.0,30.0,98.0,135.0,11.0,283.0,3.2,,Lisboa,275.0,N/A,200.0,46.96,160.6,4.3,KO
3297,67.0,27.0,49.0,99.0,183.0,9.0,391.0,3.0,,Lisboa ,382.0,,228.0,46.94,112.5,4.3,KO
3298,57.0,21.0,37.0,98.1,71.0,11.0,267.0,3.3,,Lisboa,265.0,,203.0,50.94,80.0,5.4,OK
3299,45.0,21.0,36.0,97.9,69.0,12.0,216.0,3.2,,Lisboa,209.0,Pastel de Nata,191.0,30.49,55.7,4.6,OK
3300,56.0,21.0,36.0,97.5,102.0,10.0,235.0,3.2,,,218.0,,194.0,32.1,7.9,6.9,OK
3301,78.0,24.0,24.0,97.2,94.0,10.0,241.0,3.2,,lisboa,227.0,N/A,179.0,37.91,41.4,5.1,KO
3302,74.0,22.0,40.0,96.0,73.0,13.0,178.0,3.3,,Lisboa,185.0,,194.0,27.26,9.6,3.8,OK
3303,51.0,23.0,23.0,99.2,120.0,10.0,279.0,3.3,,Lisboa,278.0,N/A,169.0,44.15,94.8,3.9,KO
3304,58.0,49.0,11.0,101.4,70.0,10.0,173.0,3.3,,Porto,163.0,,283.0,80.47,28.9,6.4,OK
3305,70.0,40.0,12.0,96.1,37.0,10.0,90.0,3.5,,Porto,92.0,N/A,207.0,82.37,22.6,5.9,OK
3306,49.0,46.0,9.0,100.9,28.0,11.0,70.0,3.3,,Porto,76.0,Pastel de nata,196.0,119.14,54.3,4.8,OK
3307,43.0,22.0,37.0,100.1,96.0,9.0,249.0,3.3,,Lisboa,252.0,Pastel de nata,193.0,36.83,161.9,3.9,KO
3308,60.0,21.0,48.0,98.7,46.0,9.0,198.0,3.3,,Lisboa,178.0,Pastel De Nata,181.0,51.99,14.8,4.6,KO
3309,64.0,20.0,46.0,96.1,76.0,10.0,212.0,3.4,,Lisboa,221.0,Pastel de nata,176.0,31.53,10.7,5.1,OK
3310,74.0,17.0,33.0,95.0,116.0,9.0,346.0,3.2,,Lisboa,334.0,Pastel Nata,190.0,49.83,76.3,5.1,KO
3311,56.0,27.0,46.0,99.4,111.0,12.0,270.0,3.0,,Lisboa,263.0,Pastel de nata,210.0,48.87,42.1,7.4,OK
3312,43.0,35.0,1.0,103.6,28.0,10.0,99.0,3.4,,Porto,88.0,Pastel De Nata,209.0,71.37,20.7,5.4,OK
3313,41.0,31.0,24.0,100.6,59.0,10.0,212.0,3.4,,Lisboa,219.0,Pastel De Nata,198.0,48.72,138.7,5.3,OK
3314,60.0,39.0,8.0,97.0,38.0,9.0,125.0,3.2,,Porto,119.0,Pastel de Nata,234.0,113.88,24.6,6.5,OK
3315,60.0,19.0,23.0,96.8,65.0,9.0,193.0,3.0,,Lisboa ,204.0,Pastel De Nata,211.0,125.63,56.3,5.6,OK
3316,49.0,41.0,4.0,97.4,61.0,10.0,251.0,3.2,,Lisboa,256.0,Pastel de nata,204.0,59.2,12.8,4.0,KO
3317,59.0,34.0,19.0,100.9,42.0,10.0,92.0,3.3,,PORTO,104.0,Pastel Nata,231.0,78.29,29.6,5.2,KO
3318,77.0,24.0,40.0,100.1,71.0,10.0,183.0,3.2,,Lisboa,194.0,,240.0,47.02,65.8,4.4,OK
3319,46.0,17.0,28.0,98.6,37.0,10.0,212.0,3.3,,LISBOA,211.0,N/A,202.0,29.33,43.0,4.8,OK
3320,66.0,23.0,69.0,97.5,146.0,10.0,390.0,3.2,,Lisboa,384.0,Pastel de Nata,198.0,44.8,129.2,5.3,OK
3321,74.0,30.0,52.0,97.8,48.0,11.0,106.0,3.2,,PORTO,109.0,Pastel Nata,381.0,104.77,28.6,7.8,OK
3322,64.0,29.0,57.0,101.8,78.0,9.0,247.0,3.1,,Lisboa,250.0,Pastel de nata,213.0,158.1,13.8,5.5,OK
3323,45.0,29.0,72.0,96.9,33.0,13.0,81.0,2.9,,Porto,86.0,N/A,356.0,79.96,22.5,6.6,OK
3324,51.0,23.0,30.0,97.8,56.0,9.0,225.0,3.0,,Lisboa,223.0,Pastel Nata,196.0,56.15,41.5,3.6,OK
3325,80.0,42.0,17.0,99.6,115.0,10.0,201.0,3.3,,Porto,195.0,,220.0,164.53,55.7,4.7,KO
3326,66.0,28.0,27.0,102.1,38.0,13.0,153.0,2.8,,Lisboa,159.0,N/A,219.0,14.87,56.6,5.4,OK
3327,43.0,25.0,27.0,100.4,52.0,11.0,313.0,3.2,,Lisboa,313.0,N/A,207.0,41.41,22.2,5.8,KO
3328,42.0,22.0,35.0,95.5,94.0,11.0,216.0,3.4,,Lisboa,237.0,N/A,192.0,43.22,83.4,5.5,OK
3329,59.0,23.0,21.0,97.1,62.0,10.0,294.0,3.4,,LISBOA,285.0,Pastel De Nata,187.0,40.11,70.4,6.0,OK
3330,74.0,22.0,28.0,98.9,175.0,11.0,324.0,3.4,,Lisboa,326.0,Pastel de nata,203.0,45.43,88.0,4.4,OK
3331,50.0,19.0,26.0,96.2,49.0,10.0,149.0,3.0,,Lisboa,157.0,Pastel de nata,207.0,41.47,12.9,7.3,OK
3332,41.0,20.0,26.0,98.7,90.0,11.0,284.0,3.5,,Lisboa,289.0,Pastel De Nata,185.0,95.26,17.0,6.6,KO
3333,55.0,27.0,47.0,98.8,20.0,12.0,96.0,3.2,,Porto,101.0,Pastel De Nata,375.0,64.1,57.8,6.6,OK
3334,80.0,25.0,51.0,98.8,20.0,9.0,93.0,2.9,,Porto,72.0,Pastel Nata,353.0,83.22,21.3,7.3,OK
3335,62.0,24.0,30.0,98.8,69.0,13.0,193.0,3.0,,Lisboa ,192.0,Pastel Nata,197.0,24.42,62.0,3.3,OK
3336,60.0,28.0,44.0,99.5,58.0,11.0,115.0,,,Porto,117.0,Pastel de Nata,219.0,75.58,21.3,8.8,OK
3337,74.0,32.0,27.0,97.6,95.0,11.0,232.0,3.2,,Lisboa,247.0,N/A,182.0,31.77,43.7,4.8,OK
3338,47.0,24.0,39.0,98.4,86.0,12.0,189.0,3.3,,Lisboa,185.0,Pastel Nata,170.0,42.77,17.7,10.1,OK
3339,41.0,37.0,15.0,97.7,48.0,10.0,103.0,3.4,,Porto,111.0,,203.0,76.61,22.0,6.0,KO
3340,54.0,26.0,7.0,97.6,,10.0,257.0,3.1,,Lisboa,265.0,Pastel De Nata,216.0,31.38,14.9,4.1,KO
3341,58.0,34.0,12.0,100.9,22.0,10.0,75.0,3.3,,Porto,81.0,Pastel Nata,237.0,173.9,17.5,8.6,OK
3342,78.0,21.0,24.0,100.9,63.0,12.0,182.0,3.4,,Lisboa,169.0,N/A,164.0,36.07,10.8,4.9,OK
3343,59.0,26.0,20.0,99.7,108.0,11.0,284.0,3.4,,Lisboa,290.0,,180.0,32.17,17.5,5.6,OK
3344,66.0,32.0,66.0,101.2,38.0,9.0,89.0,3.1,,Porto,97.0,Pastel de nata,227.0,410.58,16.4,10.6,OK
3345,78.0,20.0,17.0,95.3,97.0,12.0,211.0,3.2,,Lisboa,201.0,Pastel Nata,177.0,41.7,13.9,3.8,OK
3346,74.0,26.0,47.0,99.0,84.0,12.0,180.0,3.2,,LISBOA,194.0,,191.0,27.7,29.5,6.3,OK
3347,77.0,21.0,57.0,94.6,113.0,9.0,477.0,3.0,,Lisboa,479.0,Pastel De Nata,298.0,63.46,161.4,5.3,KO
3348,73.0,20.0,37.0,101.0,93.0,10.0,314.0,3.3,,Lisboa,309.0,Pastel de nata,216.0,48.57,83.1,5.4,OK
3349,68.0,26.0,22.0,102.3,58.0,10.0,275.0,3.2,,Lisboa,278.0,N/A,253.0,48.76,52.3,4.6,KO
3350,40.0,24.0,43.0,100.5,129.0,9.0,378.0,3.1,,LISBOA,388.0,Pastel Nata,179.0,41.89,66.5,3.9,KO
3351,43.0,20.0,28.0,94.9,65.0,10.0,195.0,3.2,,Lisboa,200.0,,215.0,42.39,12.3,3.2,OK
3352,40.0,27.0,45.0,95.7,58.0,12.0,97.0,3.3,,Porto,101.0,N/A,224.0,60.1,25.0,7.7,OK
3353,79.0,16.0,29.0,99.9,104.0,,227.0,3.5,,Lisboa,243.0,Pastel Nata,201.0,54.57,49.7,4.5,OK
3354,44.0,39.0,10.0,97.8,18.0,11.0,61.0,3.4,,Porto,66.0,Pastel de Nata,195.0,49.36,21.5,7.3,OK
3355,51.0,20.0,31.0,99.3,23.0,10.0,105.0,3.0,,Lisboa,123.0,,248.0,35.25,13.3,7.1,KO
3356,51.0,22.0,23.0,97.9,95.0,10.0,362.0,3.5,,Lisboa,376.0,Pastel de Nata,214.0,29.24,89.1,4.5,OK
3357,73.0,30.0,32.0,99.2,40.0,9.0,104.0,3.3,,Porto,112.0,Pastel de Nata,218.0,79.52,15.4,6.5,KO
3358,62.0,26.0,21.0,100.7,66.0,11.0,137.0,2.9,,Lisboa,153.0,Pastel de nata,267.0,38.24,56.3,5.1,KO
3359,45.0,42.0,8.0,98.5,39.0,9.0,80.0,3.3,,Porto,91.0,N/A,241.0,73.89,19.4,5.2,OK
3360,52.0,32.0,28.0,98.8,60.0,11.0,276.0,3.1,,Lisboa,277.0,Pastel Nata,234.0,47.19,109.9,4.6,OK
3361,41.0,20.0,24.0,94.1,46.0,11.0,164.0,3.3,,Lisboa ,162.0,Pastel De Nata,162.0,40.26,11.8,5.8,OK
3362,69.0,29.0,19.0,95.8,60.0,10.0,254.0,3.2,,Lisboa,253.0,Pastel de nata,176.0,33.31,66.7,6.7,OK
3363,69.0,22.0,23.0,99.6,50.0,11.0,185.0,3.1,,Lisboa,192.0,Pastel de nata,204.0,40.98,69.3,8.7,OK
3364,51.0,22.0,40.0,98.9,46.0,11.0,264.0,3.3,,Lisboa,260.0,N/A,205.0,63.4,12.7,4.7,OK
3365,62.0,22.0,43.0,101.9,158.0,9.0,392.0,3.2,,Lisboa,380.0,Pastel de Nata,229.0,48.95,148.5,6.9,OK
3366,45.0,24.0,33.0,100.0,50.0,10.0,306.0,3.1,,Lisboa,299.0,Pastel Nata,216.0,23.49,12.2,5.3,OK
3367,75.0,23.0,44.0,100.6,70.0,11.0,198.0,3.2,,Lisboa,189.0,Pastel De Nata,244.0,31.12,17.9,3.8,KO
3368,50.0,18.0,30.0,100.3,75.0,9.0,294.0,2.9,,Lisboa,302.0,Pastel de nata,226.0,55.0,135.3,4.4,OK
3369,52.0,17.0,47.0,96.1,93.0,11.0,227.0,3.3,,Lisboa,230.0,Pastel de Nata,258.0,35.97,14.4,3.9,OK
3370,65.0,22.0,56.0,98.4,85.0,9.0,322.0,2.9,,Lisboa,331.0,Pastel de Nata,309.0,44.46,85.7,6.5,OK
3371,77.0,16.0,28.0,97.9,53.0,9.0,194.0,3.3,,Lisboa,204.0,Pastel De Nata,163.0,30.07,46.8,4.3,KO
3372,55.0,23.0,58.0,99.7,98.0,9.0,304.0,3.0,,Lisboa,296.0,Pastel de nata,231.0,35.55,112.7,4.1,OK
3373,47.0,20.0,34.0,99.0,77.0,11.0,238.0,3.2,,Lisboa,239.0,N/A,228.0,37.34,26.7,5.1,OK
3374,74.0,37.0,0.0,95.5,22.0,11.0,62.0,3.6,,Porto,64.0,,181.0,76.14,21.8,5.4,OK
3375,69.0,23.0,25.0,96.0,158.0,9.0,324.0,3.3,,Lisboa,335.0,Pastel De Nata,172.0,202.46,39.6,3.9,OK
3376,74.0,30.0,42.0,98.3,47.0,9.0,134.0,3.4,,Porto,128.0,Pastel de nata,261.0,81.01,22.0,6.4,KO
3377,64.0,22.0,49.0,99.9,81.0,11.0,279.0,3.2,,Lisboa,279.0,N/A,218.0,43.5,10.6,5.7,KO
3378,48.0,22.0,42.0,98.2,77.0,13.0,213.0,3.1,,Lisboa,209.0,Pastel de Nata,205.0,46.88,18.4,4.8,OK
3379,78.0,27.0,27.0,98.0,90.0,12.0,284.0,3.3,,Lisboa,278.0,Pastel de Nata,184.0,23.97,25.5,6.2,OK
3380,53.0,29.0,38.0,96.9,66.0,13.0,288.0,3.2,,Lisboa,279.0,Pastel Nata,228.0,38.94,20.5,3.3,OK
3381,73.0,18.0,33.0,96.6,36.0,12.0,133.0,3.3,,Lisboa,139.0,Pastel Nata,154.0,29.42,16.0,8.3,OK
3382,50.0,24.0,32.0,99.3,71.0,12.0,233.0,3.1,,Lisboa,221.0,,203.0,31.91,82.3,6.4,OK
3383,53.0,24.0,35.0,94.3,68.0,12.0,231.0,3.2,, Lisboa,231.0,Pastel de Nata,195.0,41.03,35.8,4.7,OK
3384,51.0,24.0,49.0,99.9,74.0,12.0,212.0,3.1,,Lisboa,202.0,Pastel de nata,212.0,29.85,12.2,3.4,OK
3385,51.0,20.0,28.0,98.6,66.0,11.0,283.0,3.2,,LISBOA,285.0,Pastel de Nata,186.0,21.44,18.5,6.5,OK
3386,77.0,22.0,30.0,99.1,118.0,11.0,252.0,3.1,,Lisboa,250.0,Pastel de nata,194.0,35.44,134.5,3.7,OK
3387,62.0,16.0,36.0,97.3,56.0,11.0,166.0,3.1,,Lisboa,157.0,Pastel de Nata,181.0,51.26,16.0,5.3,OK
3388,77.0,21.0,48.0,98.8,92.0,10.0,328.0,3.2,,Lisboa,336.0,Pastel Nata,152.0,67.68,60.7,4.3,KO
3389,52.0,22.0,34.0,96.6,98.0,10.0,301.0,3.3,,Lisboa,310.0,N/A,205.0,49.02,63.9,5.7,OK
3390,48.0,26.0,18.0,98.7,153.0,9.0,379.0,3.2,,Lisboa,381.0,N/A,190.0,38.0,74.7,3.9,KO
3391,40.0,35.0,33.0,98.0,46.0,11.0,209.0,3.2,,Lisboa,208.0,Pastel de nata,222.0,44.75,52.5,4.3,KO
3392,80.0,30.0,28.0,98.6,58.0,11.0,272.0,3.2,,Porto,274.0,,200.0,70.11,85.8,5.8,OK
3393,58.0,38.0,14.0,96.6,87.0,9.0,281.0,3.3,,Lisboa,284.0,N/A,198.0,39.34,101.2,5.0,KO
3394,57.0,24.0,33.0,99.2,48.0,10.0,298.0,3.2,,Lisboa,308.0,,225.0,57.41,19.4,5.4,KO
3395,71.0,18.0,42.0,97.5,46.0,11.0,196.0,3.4,,Lisboa,200.0,Pastel De Nata,211.0,38.81,23.2,4.2,OK
3396,50.0,43.0,9.0,99.0,48.0,12.0,123.0,3.5,,Porto,122.0,N/A,184.0,45.15,21.4,4.9,OK
3397,70.0,18.0,48.0,97.5,65.0,10.0,240.0,3.1,,Lisboa,,,195.0,43.26,21.2,4.6,OK
3398,63.0,24.0,44.0,96.7,73.0,12.0,224.0,3.1,,Lisboa,239.0,Pastel de Nata,240.0,35.05,16.0,5.0,OK
3399,78.0,29.0,36.0,103.5,124.0,10.0,396.0,3.1,,Lisboa,385.0,,191.0,45.08,117.7,5.5,KO
3400,59.0,21.0,40.0,97.7,64.0,10.0,200.0,3.0,,Lisboa,221.0,N/A,244.0,51.36,23.2,4.0,KO
3401,63.0,23.0,48.0,,81.0,12.0,275.0,3.1,,lisboa,281.0,Pastel de nata,233.0,43.05,11.3,5.5,KO
3402,69.0,16.0,29.0,96.5,121.0,10.0,347.0,3.6,,Lisboa,333.0,N/A,181.0,38.34,58.3,4.2,OK
3403,74.0,28.0,43.0,99.0,70.0,12.0,232.0,3.2,,Lisboa,218.0,Pastel de Nata,178.0,14.9,50.5,3.1,OK
3404,53.0,34.0,22.0,93.2,22.0,12.0,300.0,3.1,,Lisboa,288.0,Pastel De Nata,252.0,33.48,69.6,4.8,KO
3405,50.0,32.0,43.0,100.4,77.0,10.0,117.0,3.4,,Porto,121.0,Pastel De Nata,313.0,145.2,14.9,8.3,KO
3406,64.0,28.0,50.0,99.9,116.0,10.0,309.0,3.2,,Lisboa,314.0,N/A,187.0,54.74,78.2,4.4,KO
3407,64.0,23.0,35.0,99.4,104.0,10.0,284.0,3.3,,Lisboa,282.0,Pastel De Nata,213.0,46.08,126.5,7.7,OK
3408,60.0,20.0,38.0,101.5,81.0,11.0,242.0,2.9,,Lisboa,240.0,Pastel de nata,189.0,44.44,91.0,3.1,OK
3409,64.0,40.0,0.0,99.3,157.0,11.0,367.0,3.6,,Lisboa,348.0,Pastel de Nata,166.0,43.05,12.9,4.3,KO
3410,43.0,19.0,30.0,102.1,144.0,11.0,258.0,3.3,,Lisboa,260.0,,188.0,31.35,46.5,3.6,OK
3411,76.0,28.0,34.0,102.5,102.0,10.0,304.0,3.1,,Lisboa,308.0,Pastel De Nata,255.0,38.52,98.0,4.0,KO
3412,68.0,25.0,47.0,99.2,69.0,9.0,301.0,3.1,,Lisboa,321.0,Pastel de Nata,206.0,52.04,143.7,5.8,KO
3413,57.0,24.0,45.0,97.0,69.0,11.0,224.0,3.2,,Lisboa,225.0,,243.0,44.01,9.7,3.6,KO
3414,78.0,25.0,30.0,99.1,72.0,13.0,218.0,3.1,,Lisboa,220.0,N/A,195.0,30.16,17.1,3.5,OK
3415,77.0,21.0,24.0,100.2,46.0,11.0,302.0,3.2,,Lisboa,297.0,,211.0,44.94,17.0,4.9,OK
3416,51.0,29.0,7.0,97.2,61.0,11.0,190.0,3.5,,Lisboa,202.0,N/A,162.0,35.25,13.0,3.4,OK
3417,43.0,38.0,2.0,99.6,18.0,9.0,41.0,3.5,,Porto,66.0,Pastel De Nata,200.0,67.9,17.9,6.7,KO
3418,57.0,20.0,35.0,95.7,107.0,13.0,254.0,3.2,,Lisboa ,276.0,Pastel De Nata,214.0,30.18,27.0,4.1,OK
3419,76.0,34.0,46.0,97.6,71.0,9.0,285.0,3.1,,Lisboa,300.0,N/A,175.0,42.46,13.7,4.8,KO
3420,73.0,21.0,41.0,97.1,76.0,11.0,160.0,3.2,,Lisboa,177.0,Pastel De Nata,221.0,35.22,12.9,4.9,KO
3421,55.0,48.0,0.0,96.4,26.0,11.0,102.0,3.4,,porto,84.0,Pastel De Nata,218.0,94.56,30.1,5.8,KO
3422,74.0,25.0,23.0,97.6,72.0,9.0,398.0,3.3,,Lisboa,388.0,Pastel Nata,210.0,47.43,61.7,6.3,OK
3423,77.0,30.0,48.0,,125.0,10.0,323.0,3.1,,Lisboa,311.0,Pastel de Nata,192.0,50.33,84.1,4.6,OK
3424,68.0,30.0,21.0,101.3,48.0,10.0,231.0,3.0,,Lisboa,221.0,Pastel Nata,224.0,34.37,26.7,2.9,KO
3425,53.0,23.0,49.0,100.9,22.0,13.0,64.0,3.3,,Porto,67.0,N/A,248.0,97.97,21.8,6.4,OK
3426,54.0,18.0,36.0,98.9,22.0,10.0,191.0,3.1,,Lisboa,192.0,Pastel de nata,242.0,50.87,12.0,5.1,KO
3427,43.0,22.0,27.0,94.1,42.0,11.0,176.0,3.1,,Lisboa,168.0,Pastel Nata,223.0,47.57,35.9,4.6,OK
3428,68.0,54.0,19.0,98.7,24.0,10.0,92.0,3.1,,Porto,97.0,Pastel De Nata,244.0,85.5,14.5,4.6,KO
3429,53.0,32.0,11.0,98.3,42.0,14.0,179.0,3.5,,Porto,183.0,N/A,159.0,47.03,22.3,9.4,OK
3430,69.0,32.0,25.0,98.9,91.0,13.0,314.0,3.2,,Lisboa,316.0,,197.0,43.13,53.1,4.1,OK
3431,60.0,21.0,31.0,97.8,94.0,12.0,182.0,3.3,,Lisboa,180.0,Pastel de Nata,183.0,52.26,13.0,4.6,OK
3432,53.0,33.0,24.0,98.8,80.0,9.0,208.0,3.1,,Porto,208.0,Pastel De Nata,263.0,95.84,28.1,5.4,KO
3433,63.0,21.0,25.0,99.7,116.0,10.0,293.0,3.2,,Lisboa,295.0,Pastel De Nata,181.0,42.54,124.4,3.9,KO
3434,76.0,24.0,47.0,99.8,24.0,11.0,158.0,3.1,,Lisboa,154.0,Pastel De Nata,262.0,45.42,12.9,6.1,KO
3435,51.0,18.0,29.0,99.3,110.0,10.0,321.0,3.4,,Lisboa,326.0,Pastel De Nata,204.0,56.2,99.5,3.9,OK
3436,80.0,21.0,33.0,98.3,100.0,12.0,261.0,3.2,,Lisboa,260.0,Pastel de Nata,230.0,34.3,67.1,6.6,OK
3437,60.0,24.0,21.0,100.0,99.0,10.0,368.0,3.1,,Lisboa,373.0,,233.0,55.9,96.5,6.3,OK
3438,59.0,27.0,25.0,98.9,124.0,12.0,249.0,3.0,,Lisboa,258.0,Pastel De Nata,205.0,37.84,18.6,4.6,OK
3439,43.0,28.0,22.0,97.3,110.0,10.0,299.0,3.3,,Lisboa,304.0,Pastel de Nata,174.0,40.87,64.1,6.3,KO
3440,76.0,38.0,1.0,100.4,16.0,10.0,88.0,3.2,,Porto,80.0,Pastel de nata,236.0,74.64,16.2,4.8,KO
3441,66.0,29.0,36.0,99.2,80.0,10.0,381.0,3.1,,Lisboa,373.0,,218.0,30.51,112.7,5.0,OK
3442,41.0,52.0,3.0,99.4,73.0,12.0,101.0,3.6,,Porto,119.0,Pastel de nata,190.0,60.15,22.5,5.6,OK
3443,67.0,35.0,24.0,101.1,16.0,9.0,78.0,3.3,,Porto ,82.0,N/A,215.0,68.32,19.8,6.5,KO
3444,60.0,22.0,47.0,98.1,22.0,11.0,69.0,3.3,,Porto,64.0,,305.0,64.46,18.9,8.5,OK
3445,59.0,17.0,27.0,99.2,113.0,11.0,225.0,3.2,,Lisboa,223.0,,186.0,41.9,13.6,3.6,OK
3446,43.0,21.0,26.0,95.9,118.0,,266.0,3.2,,Lisboa,254.0,Pastel De Nata,184.0,34.6,116.9,4.2,KO
3447,68.0,32.0,62.0,100.5,117.0,9.0,299.0,3.1,,,289.0,Pastel De Nata,208.0,47.03,116.7,4.3,KO
3448,72.0,23.0,37.0,95.5,87.0,13.0,228.0,3.2,,Lisboa,219.0,Pastel de Nata,204.0,25.41,62.9,3.5,OK
3449,43.0,26.0,44.0,97.5,20.0,13.0,80.0,3.1,,Porto,74.0,,251.0,211.72,21.0,7.9,OK
3450,51.0,33.0,40.0,95.9,68.0,10.0,245.0,3.4,,Porto,245.0,Pastel de Nata,203.0,65.28,57.1,7.5,KO
3451,59.0,29.0,19.0,97.8,46.0,9.0,217.0,3.0,,Lisboa,202.0,Pastel de Nata,201.0,70.23,35.8,3.9,OK
3452,49.0,26.0,37.0,99.4,77.0,13.0,230.0,3.3,,Lisboa,238.0,,206.0,36.28,15.9,4.5,OK
3453,71.0,26.0,33.0,97.6,64.0,12.0,175.0,3.3,,Lisboa,187.0,N/A,184.0,44.84,57.9,5.9,OK
3454,65.0,25.0,41.0,96.2,30.0,11.0,80.0,3.2,,Porto,85.0,N/A,272.0,67.7,19.6,9.2,OK
3455,70.0,23.0,43.0,99.8,105.0,12.0,230.0,3.2,,Lisboa,234.0,,198.0,39.53,29.5,4.2,KO
3456,58.0,19.0,31.0,100.2,78.0,11.0,204.0,3.6,,Lisboa,201.0,Pastel Nata,227.0,41.3,14.2,5.9,OK
3457,68.0,22.0,33.0,95.8,115.0,10.0,367.0,3.2,,Lisboa,362.0,Pastel Nata,228.0,24.54,84.6,4.6,OK
